종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A207940,삼성바이오로직스,20230213,-142,2014,-1678,-2234,419,-1193,0,0,1253,-216,22,77
A207940,삼성바이오로직스,20230216,753,6955,-10459,3696,-879,-4936,-123,-16,3863,2449,302,-12064
A207940,삼성바이오로직스,20230215,26127,-4705,-24268,-7422,-347,-4862,-123,1,449,2443,403,-11964
A207940,삼성바이오로직스,20230217,7109,-3111,-4007,-5656,-185,813,48,1,1053,-54,63,-81
A207940,삼성바이오로직스,20230220,-13276,8008,5680,3193,237,112,0,-37,2147,-280,-132,28
A207940,삼성바이오로직스,20230222,41634,-16979,-26870,-14673,-1263,-2555,-94,-386,-6318,1844,371,-1581
A207940,삼성바이오로직스,20230221,12627,-2295,-10434,-3914,-486,-2015,-64,-387,-2213,44,58,-1355
A207940,삼성바이오로직스,20230224,24686,-27027,404,2228,-694,118,75,3,1132,1552,385,-2458
A207940,삼성바이오로직스,20230223,12576,-14157,1376,3463,-777,-70,0,0,-78,100,105,-1162
A207940,삼성바이오로직스,20230228,21237,-16238,-7034,-3861,-1419,3685,153,-58,-4379,1922,113,-1155
A207940,삼성바이오로직스,20230227,21579,-9811,-13181,-7988,-215,794,214,93,-3820,1305,108,-2259
A207940,삼성바이오로직스,20230302,18140,-13000,-5232,-3326,-63,-120,41,541,-1769,112,-20,-536
A207940,삼성바이오로직스,20230303,-21480,12516,9455,1969,1201,2942,0,-11,3138,-69,-422,216
A207940,삼성바이오로직스,20230306,-27465,18638,9206,8970,2,1159,62,8,-1208,-92,-287,213
A207940,삼성바이오로직스,20230308,35508,-14981,-21050,-12287,-2544,-2623,0,67,-1005,314,209,-2658
A207940,삼성바이오로직스,20230307,6743,-5000,-1764,-562,-2290,846,0,9,1264,46,-25,-1031
A207940,삼성바이오로직스,20230310,24261,-18056,-6850,1124,-862,-1837,171,17,-4590,512,133,-873
A207940,삼성바이오로직스,20230309,13717,-10457,-3448,6641,-8,-2858,169,21,-6368,84,104,-1045
A207940,삼성바이오로직스,20230314,-8921,-22365,31800,3107,1368,4093,0,208,10792,-78,-436,12232
A207940,삼성바이오로직스,20230313,-5644,-8412,14140,3094,499,1925,0,-19,2826,-119,35,5815
A207940,삼성바이오로직스,20230316,-25938,10209,18462,5277,-768,1080,0,107,9771,-2369,-364,2995
A207940,삼성바이오로직스,20230315,-6032,-230,8384,4371,-578,178,0,75,3469,-1884,-238,869
A207940,삼성바이오로직스,20230317,-41901,28876,13872,-2166,2399,2793,0,370,8823,-693,-154,1653
A207940,삼성바이오로직스,20230320,-20393,5937,15944,-418,1281,5981,35,83,8983,-1419,-69,-1
A207940,삼성바이오로직스,20230322,-12123,-102,12468,1535,161,2416,47,0,8576,-98,-145,-267
A207940,삼성바이오로직스,20230321,-6444,-1854,8347,-77,173,2651,0,0,5595,-3,-46,5
A207940,삼성바이오로직스,20230324,7630,7638,-15607,54,-2007,-3822,-2,0,-9093,335,4,-737
A207940,삼성바이오로직스,20230323,7121,547,-8022,4566,-1980,-3759,-2,1,-5752,349,5,-1096
A207940,삼성바이오로직스,20230328,-474,5506,-4939,3290,209,78,-31,252,-1571,20,-113,-7166
A207940,삼성바이오로직스,20230327,2440,3494,-5824,2266,-106,726,45,1,-2558,-6,-104,-6198
A207940,삼성바이오로직스,20230330,17084,-947,-15660,1388,-1141,674,-19,15,-14578,-609,132,-1999
A207940,삼성바이오로직스,20230329,771,-1278,440,2410,-240,1916,-29,35,-2439,65,2,-1213
A207940,삼성바이오로직스,20230331,-1718,-3503,4492,3772,1769,1225,20,518,-2882,705,24,70
A207940,삼성바이오로직스,20230403,19639,3803,-23306,-7282,-614,-928,25,200,-14472,-176,40,-235
A207940,삼성바이오로직스,20230405,-2296,-3953,7378,6604,1191,-609,0,0,-591,-1026,-103,783
A207940,삼성바이오로직스,20230404,1151,-2069,2525,2362,421,-472,0,0,-717,-1635,28,931
A207940,삼성바이오로직스,20230407,-50270,16995,39038,-7197,3710,7080,255,355,28710,-5461,-302,6125
A207940,삼성바이오로직스,20230406,-60001,29333,36819,-4044,4600,7027,255,30,22086,-5709,-442,6865
A207940,삼성바이오로직스,20230411,-29132,30592,203,790,929,3808,86,12,-5378,-1584,-79,-44
A207940,삼성바이오로직스,20230410,-8549,15915,-6472,-1323,553,241,28,-41,-4426,-862,-32,-1504
A207940,삼성바이오로직스,20230413,-7628,13962,-6424,-1871,-1803,3118,810,-686,-7019,83,7,1027
A207940,삼성바이오로직스,20230412,14325,-2345,-12070,-4214,-2445,-2378,750,514,-4471,-67,157,174
A207940,삼성바이오로직스,20230414,-23317,15019,10241,7930,446,-1044,-36,-595,2476,-1855,-88,1064
A207940,삼성바이오로직스,20230417,404,4847,-5198,-4756,-1123,769,-194,-199,1003,-12,-41,-698
A207940,삼성바이오로직스,20230419,76806,-44299,-33680,-9324,-2408,-2563,-17,-111,-15492,721,452,-3765
A207940,삼성바이오로직스,20230418,54899,-29390,-26183,-10723,-987,-2553,-175,-100,-10317,260,414,-1328
A207940,삼성바이오로직스,20230421,21629,-10151,-12413,3842,85,-6119,65,201,-9675,824,111,-812
A207940,삼성바이오로직스,20230420,19626,-8166,-12029,962,-436,-4347,65,1,-7815,381,188,-459
A207940,삼성바이오로직스,20230425,7695,-29695,24051,6020,2536,-593,-352,51,12147,-1985,-66,4242
A207940,삼성바이오로직스,20230424,-4345,-8166,16085,6065,1552,740,-402,0,6943,-3397,-177,1187
A207940,삼성바이오로직스,20230427,23288,-18223,-7355,-7428,366,-1104,239,-29,626,2060,230,-25
A207940,삼성바이오로직스,20230426,10202,-13350,3015,707,522,636,107,34,619,57,76,390
A207940,삼성바이오로직스,20230428,-867,10093,-9943,-6437,-124,-371,50,41,-2846,628,89,-256
A207940,삼성바이오로직스,20230503,43319,22925,-54219,-52143,462,744,728,16,-3060,-12274,249,-966
A207940,삼성바이오로직스,20230502,42205,9344,-44471,-41501,130,55,771,0,-3602,-7351,273,-324
A207940,삼성바이오로직스,20230504,-46416,45585,2021,-24096,4476,6623,0,-37,5866,-354,-836,9189
A207940,삼성바이오로직스,20230509,19895,-9123,-10847,-2272,-613,1701,-178,8,-4634,-101,176,-4859
