종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A028300,HLB,20230615,392389,-90071,-297674,-249371,4430,1122,0,0,-28290,-4769,125,-25565
A028300,HLB,20230614,177423,-62643,-114005,-97168,0,0,0,0,-13199,-488,-287,-3638
A028300,HLB,20230616,95627,-78691,-18712,-18398,0,-462,0,0,0,1570,206,148
A028300,HLB,20230619,148490,-84286,-62765,-20450,0,-1313,0,1,-5886,-2405,966,-35117
A028300,HLB,20230621,153126,-9317,-161510,-113006,0,678,0,0,-12185,16720,981,-36997
A028300,HLB,20230620,91508,2837,-80112,-63557,0,1172,0,0,0,-14322,89,-17727
A028300,HLB,20230623,178271,-157319,-24028,-26068,0,1005,0,1,0,2321,755,1034
A028300,HLB,20230622,24702,-46307,19540,21188,0,-1166,0,1,0,2089,-24,-483
A028300,HLB,20230627,197141,-237319,45216,31571,0,4435,0,1,4,-3542,-1496,9205
A028300,HLB,20230626,107300,-153229,47793,39026,0,2268,0,0,4,346,-2210,6495
