종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A009830,한화솔루션,20230221,1523148,-952965,-609616,-125566,-85930,-190406,4100,1176,-279749,32351,7083,66760
A009830,한화솔루션,20230220,1583646,-1149870,-474741,-162573,-61935,-121739,1279,1508,-161184,33941,7024,29904
A009830,한화솔루션,20230223,1087963,-316458,-806051,-118283,-81968,-124081,-64,-3520,-444196,33284,1263,-33939
A009830,한화솔루션,20230222,863170,-358741,-512099,-133122,-36196,-76415,-64,-4170,-241271,7467,203,-20861
A009830,한화솔루션,20230224,104766,197532,-299929,472972,-63116,-509054,0,1841,-169665,-3014,646,-32909
A009830,한화솔루션,20230227,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230228,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230303,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230302,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230307,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230306,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230309,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230308,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230310,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230313,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230315,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230314,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230317,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230316,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230321,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230320,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230323,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230322,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230324,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230327,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230329,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230328,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230331,685600,-954774,303440,-645910,135286,692235,-5931,13376,94957,-31321,-2945,19427
A009830,한화솔루션,20230330,0,0,0,0,0,0,0,0,0,0,0,0
A009830,한화솔루션,20230404,1178247,-1153548,-21200,-19019,34926,1986,4394,21566,77910,-9197,5698,-142963
A009830,한화솔루션,20230403,940902,-896243,-50959,-53783,27334,20792,3597,1706,74790,-2226,8526,-125395
A009830,한화솔루션,20230406,217829,-387014,146783,110687,81934,41650,-12481,26003,-102267,21240,1162,1257
A009830,한화솔루션,20230405,633366,-276203,-353381,17562,-2552,-109027,701,16202,-204753,-3989,207,-71514
A009830,한화솔루션,20230407,-343231,74835,262079,6656,47051,138548,3356,1883,39984,3093,3224,24601
