종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A389260,대명에너지,20230530,-7147,6575,739,748,-9,0,0,0,0,30,-197,0
A389260,대명에너지,20230601,-7733,5293,2972,19,-14,2373,0,342,0,-571,39,252
A389260,대명에너지,20230531,-10553,8406,2747,7,-14,2373,0,329,0,-621,21,52
A389260,대명에너지,20230602,-10593,11397,-17,7,-10,-14,0,0,0,-780,-7,0
A389260,대명에너지,20230605,2526,-2634,171,-57,237,0,0,0,0,0,-63,-9
A389260,대명에너지,20230607,-5807,3741,1677,-2,-6,1685,0,0,0,155,234,0
A389260,대명에너지,20230609,-12544,-1688,14995,-2207,0,14709,0,0,0,-942,179,2493
A389260,대명에너지,20230608,9824,-9264,-245,-116,0,-9,0,0,0,-500,185,-120
A389260,대명에너지,20230613,10007,-13747,3172,-50,-3,3275,0,0,0,595,-27,-50
A389260,대명에너지,20230612,8014,-11103,3175,-50,0,3275,0,0,0,-13,-73,-50
A389260,대명에너지,20230615,10286,-4426,-7970,-637,0,-7333,0,0,0,1750,360,0
A389260,대명에너지,20230614,7282,-9158,-466,-454,0,-12,0,0,0,2000,342,0
A389260,대명에너지,20230616,-7059,4889,2148,-1,-1,2150,0,0,0,0,22,0
A389260,대명에너지,20230619,-35012,23122,11815,77,1415,8492,0,1,0,200,-125,1830
A389260,대명에너지,20230621,10494,-16507,4399,469,0,4201,0,0,0,762,852,-271
A389260,대명에너지,20230620,-4786,-28,4172,289,0,4204,0,0,0,362,280,-321
